date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:06:55	13409/13409	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d7c2bc2ed822dc8dda3a04598462deb9-gzip%22	https://www.fabeat.in/product-tag/keto/feed/?v=e3abbc9dff4a	D:/Programming/PHP/test3/www.fabeat.in/product-tag/keto/feed/indexaacc.html	(from https://www.fabeat.in/product-tag/keto/feed/)
13:06:55	3334/3334	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:36:54%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11565	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11565.json	(from https://www.fabeat.in/product/keto-beef-and-veggies/)
13:06:55	863/863	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/keto-beef-and-veggies/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/keto-beef-and-veggies/feed/index.html	(from https://www.fabeat.in/product/keto-beef-and-veggies/)
13:06:55	2501/2501	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:36:55%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fketo-beef-and-veggies%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed47d8.json	(from https://www.fabeat.in/product/keto-beef-and-veggies/)
13:06:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:36:55%20GMT	https://www.fabeat.in/?p=11565	D:/Programming/PHP/test3/www.fabeat.in/index335a.html	(from https://www.fabeat.in/product/keto-beef-and-veggies/)
13:06:56	2625/2625	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:36:55%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fketo-beef-and-veggies%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed863d	(from https://www.fabeat.in/product/keto-beef-and-veggies/)
13:06:57	233381/233381	---M--	200	added ('OK')	image/jpeg	etag:%2238fa5-5ac8b2f7fdb1d%22	https://www.fabeat.in/wp-content/uploads/2020/08/KETO-BEEF-AND-VEGGIES-K.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/KETO-BEEF-AND-VEGGIES-K.jpg	(from https://www.fabeat.in/product/keto-beef-and-veggies/)
13:06:57	22495/22495	---M--	200	added ('OK')	image/png	etag:%2257df-5ada29fb41109%22	https://www.fabeat.in/wp-content/uploads/2020/08/Keto-beef-and-veggies-1-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/Keto-beef-and-veggies-1-300x300.png	(from https://www.fabeat.in/product/keto-beef-and-veggies/)
13:06:57	58064/58064	---M--	200	added ('OK')	image/jpeg	etag:%22e2d0-5ac8b2fec30ba%22	https://www.fabeat.in/wp-content/uploads/2020/08/KETO-BEEF-AND-VEGGIES-K-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/KETO-BEEF-AND-VEGGIES-K-600x600.jpg	(from https://www.fabeat.in/product/keto-beef-and-veggies/)
13:06:58	63174/63174	---M--	200	added ('OK')	image/jpeg	etag:%22d4afda7614e32ec11336d98f137beae8%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/Keto+chicken+and+veggies.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/Keto+chicken+and+veggies.jpg	(from https://www.fabeat.in/product/keto-chicken-and-veggies/)
13:06:58	3384/3384	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:36:57%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11568	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11568.json	(from https://www.fabeat.in/product/keto-chicken-and-veggies/)
13:06:58	875/875	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/keto-chicken-and-veggies/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/keto-chicken-and-veggies/feed/index.html	(from https://www.fabeat.in/product/keto-chicken-and-veggies/)
13:06:58	2517/2517	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:36:58%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fketo-chicken-and-veggies%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed3c01.json	(from https://www.fabeat.in/product/keto-chicken-and-veggies/)
13:06:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:36:58%20GMT	https://www.fabeat.in/?p=11568	D:/Programming/PHP/test3/www.fabeat.in/index3505.html	(from https://www.fabeat.in/product/keto-chicken-and-veggies/)
13:06:59	2641/2641	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:36:58%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fketo-chicken-and-veggies%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed20ce	(from https://www.fabeat.in/product/keto-chicken-and-veggies/)
13:06:59	59914/59914	---M--	200	added ('OK')	image/jpeg	etag:%22ea0a-5ac92eb7e6f65%22	https://www.fabeat.in/wp-content/uploads/2020/08/KETO-CHICKEN-VEGGIES-K-1-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/KETO-CHICKEN-VEGGIES-K-1-600x600.jpg	(from https://www.fabeat.in/product/keto-chicken-and-veggies/)
13:07:00	21223/21223	---M--	200	added ('OK')	image/png	etag:%2252e7-5ada2bd2c3d3a%22	https://www.fabeat.in/wp-content/uploads/2020/08/keto-chicken-and-veggies-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/keto-chicken-and-veggies-300x300.png	(from https://www.fabeat.in/product/keto-chicken-and-veggies/)
13:07:01	227831/227831	---M--	200	added ('OK')	image/jpeg	etag:%22379f7-5ac92eb564668%22	https://www.fabeat.in/wp-content/uploads/2020/08/KETO-CHICKEN-VEGGIES-K-1.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/KETO-CHICKEN-VEGGIES-K-1.jpg	(from https://www.fabeat.in/product/keto-chicken-and-veggies/)
13:07:02	63530/63530	---M--	200	added ('OK')	image/jpeg	etag:%22562f729a42525504e7a49e0a29e207dd%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/Keto+egg+mushroom+omelet.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/Keto+egg+mushroom+omelet.jpg	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:03	3303/3303	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:37:02%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11578	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11578.json	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:04	2521/2521	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:37:03%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fketo-egg-mushroom-omelet%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed4dc4.json	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:04	875/875	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/keto-egg-mushroom-omelet/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/keto-egg-mushroom-omelet/feed/index.html	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:04	2645/2645	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:37:03%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fketo-egg-mushroom-omelet%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed2ee3	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:37:03%20GMT	https://www.fabeat.in/?p=11578	D:/Programming/PHP/test3/www.fabeat.in/index94cf.html	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:04	218694/218694	---M--	200	added ('OK')	image/jpeg	etag:%2235646-5ac92f271cf0f%22	https://www.fabeat.in/wp-content/uploads/2020/08/KETO-EGG-MUSHROOM-OMELETTE-K.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/KETO-EGG-MUSHROOM-OMELETTE-K.jpg	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:04	57914/57914	---M--	200	added ('OK')	image/jpeg	etag:%22e23a-5ac92f297b5f0%22	https://www.fabeat.in/wp-content/uploads/2020/08/KETO-EGG-MUSHROOM-OMELETTE-K-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/KETO-EGG-MUSHROOM-OMELETTE-K-600x600.jpg	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:04	21331/21331	---M--	200	added ('OK')	image/png	etag:%225353-5ada2b70b3062%22	https://www.fabeat.in/wp-content/uploads/2020/08/keto-mushroom-omlet--300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/keto-mushroom-omlet--300x300.png	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:05	26079/26079	---M--	200	added ('OK')	image/jpeg	etag:%2265df-5ac86a1d19753%22	https://www.fabeat.in/wp-content/uploads/2018/02/SCRAMBLED-EGG-WITH-MUSHROOM-BROCOLLI-D.jpg-360x360.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/SCRAMBLED-EGG-WITH-MUSHROOM-BROCOLLI-D.jpg-360x360.jpg	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:06	187752/187752	---M--	200	added ('OK')	image/jpeg	etag:%222dd68-5ac8aa1171fe6%22	https://www.fabeat.in/wp-content/uploads/2020/08/VANILLA-PROTIEN-CUPCAKE-S.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/VANILLA-PROTIEN-CUPCAKE-S.jpg	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:06	64545/64545	---M--	200	added ('OK')	image/jpeg	etag:%22b5638ec9d94cdb0232d6279b897d1aa7%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/Keto+spinach+egg.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/Keto+spinach+egg.jpg	(from https://www.fabeat.in/product/keto-spinach-egg/)
13:07:07	109710/109710	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202024%2007:37:05%20GMT	https://www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/	D:/Programming/PHP/test3/www.fabeat.in/product/scrambled-egg-with-mushroom-broccoli/index.html	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:07	108022/108022	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202024%2007:37:05%20GMT	https://www.fabeat.in/product/vanilla-protein-cupcake/	D:/Programming/PHP/test3/www.fabeat.in/product/vanilla-protein-cupcake/index.html	(from https://www.fabeat.in/product/keto-egg-mushroom-omelet/)
13:07:07	3195/3195	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:37:06%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11581	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11581.json	(from https://www.fabeat.in/product/keto-spinach-egg/)
13:07:08	843/843	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/keto-spinach-egg/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/keto-spinach-egg/feed/index.html	(from https://www.fabeat.in/product/keto-spinach-egg/)
13:07:08	2471/2471	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:37:07%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fketo-spinach-egg%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed975d.json	(from https://www.fabeat.in/product/keto-spinach-egg/)
13:07:08	2595/2595	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:37:07%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fketo-spinach-egg%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embedc6d1	(from https://www.fabeat.in/product/keto-spinach-egg/)
13:07:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:37:07%20GMT	https://www.fabeat.in/?p=11581	D:/Programming/PHP/test3/www.fabeat.in/index0fb9.html	(from https://www.fabeat.in/product/keto-spinach-egg/)
13:07:10	50487/50487	---M--	200	added ('OK')	image/jpeg	etag:%22c537-5ac92fcc451c9%22	https://www.fabeat.in/wp-content/uploads/2020/08/KETO-SPINACH-EGG-K-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/KETO-SPINACH-EGG-K-600x600.jpg	(from https://www.fabeat.in/product/keto-spinach-egg/)
13:07:10	21274/21274	---M--	200	added ('OK')	image/png	etag:%22531a-5ada2acb9b7f1%22	https://www.fabeat.in/wp-content/uploads/2020/08/keto-spinach-omlet-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/keto-spinach-omlet-300x300.png	(from https://www.fabeat.in/product/keto-spinach-egg/)
13:07:10	200111/200111	---M--	200	added ('OK')	image/jpeg	etag:%2230daf-5ac92fca1c643%22	https://www.fabeat.in/wp-content/uploads/2020/08/KETO-SPINACH-EGG-K.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/KETO-SPINACH-EGG-K.jpg	(from https://www.fabeat.in/product/keto-spinach-egg/)
13:07:10	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2008%20Jan%202024%2007:37:09%20GMT	https://www.fabeat.in/product-tag/balanced/page/2/	D:/Programming/PHP/test3/www.fabeat.in/product-tag/balanced/page/2/index.html	(from https://www.fabeat.in/product-tag/balanced/page/2/?v=e3abbc9dff4a)
13:07:11	27653/27653	---M--	200	added ('OK')	image/jpeg	etag:%226c05-5ac84b41fa467%22	https://www.fabeat.in/wp-content/uploads/2020/08/EGG-SKILLET-WITH-SWEET-POTATO-HASH-BPROTIEN-PANCAKE-WITH-SCRAMBLED-EGG-B-360x360.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/EGG-SKILLET-WITH-SWEET-POTATO-HASH-BPROTIEN-PANCAKE-WITH-SCRAMBLED-EGG-B-360x360.jpg	(from https://www.fabeat.in/product-tag/balanced/page/2/?v=e3abbc9dff4a)
13:07:11	29409/29409	---M--	200	added ('OK')	image/jpeg	etag:%2272e1-5ac869adfce52%22	https://www.fabeat.in/wp-content/uploads/2018/02/FIRITTATA-360x360.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/FIRITTATA-360x360.jpg	(from https://www.fabeat.in/product-tag/balanced/page/2/?v=e3abbc9dff4a)
13:07:12	110877/110877	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202024%2007:37:11%20GMT	https://www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/	D:/Programming/PHP/test3/www.fabeat.in/product/egg-skillet-with-sweet-potato-hash/index.html	(from https://www.fabeat.in/product-tag/balanced/page/2/?v=e3abbc9dff4a)
13:07:12	37879/37879	---M-Z	200	added ('OK')	application/rss+xml	etag:%22d7c2bc2ed822dc8dda3a04598462deb9-gzip%22	https://www.fabeat.in/product-tag/balanced/feed/?v=e3abbc9dff4a	D:/Programming/PHP/test3/www.fabeat.in/product-tag/balanced/feed/indexaacc.html	(from https://www.fabeat.in/product-tag/balanced/feed/)
13:07:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:37:11%20GMT	https://www.fabeat.in/product-tag/balanced/page/1/?v=e3abbc9dff4a	D:/Programming/PHP/test3/www.fabeat.in/product-tag/balanced/page/1/indexaacc.html	(from https://www.fabeat.in/product-tag/balanced/page/2/?v=e3abbc9dff4a)
13:07:13	3089/3089	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:37:12%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11563	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11563.json	(from https://www.fabeat.in/product/banana-smoothie/)
13:07:13	107379/107379	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202024%2007:37:11%20GMT	https://www.fabeat.in/product/firittata/	D:/Programming/PHP/test3/www.fabeat.in/product/firittata/index.html	(from https://www.fabeat.in/product-tag/balanced/page/2/?v=e3abbc9dff4a)
13:07:14	839/839	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/banana-smoothie/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/banana-smoothie/feed/index.html	(from https://www.fabeat.in/product/banana-smoothie/)
13:07:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:37:14%20GMT	https://www.fabeat.in/?p=11563	D:/Programming/PHP/test3/www.fabeat.in/index3ceb.html	(from https://www.fabeat.in/product/banana-smoothie/)
13:07:15	2587/2587	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:37:14%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fbanana-smoothie%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed3ac6	(from https://www.fabeat.in/product/banana-smoothie/)
13:07:15	18566/18566	---M--	200	added ('OK')	image/jpeg	etag:%224886-5ac8b0b335536%22	https://www.fabeat.in/wp-content/uploads/2020/08/Banana-Smoothie-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/Banana-Smoothie-600x600.jpg	(from https://www.fabeat.in/product/banana-smoothie/)
13:07:15	19583/19583	---M--	200	added ('OK')	image/png	etag:%224c7f-5adaa5230f9cb%22	https://www.fabeat.in/wp-content/uploads/2020/08/Untitled-2-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/Untitled-2-300x300.png	(from https://www.fabeat.in/product/banana-smoothie/)
13:07:15	23470/23470	---M--	200	added ('OK')	image/jpeg	etag:%225bae-5ac86135f685e%22	https://www.fabeat.in/wp-content/uploads/2020/08/TERIYAKI-CHICKEN-360x360.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/TERIYAKI-CHICKEN-360x360.jpg	(from https://www.fabeat.in/product/banana-smoothie/)
13:07:16	64127/64127	---M--	200	added ('OK')	image/jpeg	etag:%22d8ae4c0f3e622fdf5f054d883653a69b%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/Chicken+fajita+with+rice.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/Chicken+fajita+with+rice.jpg	(from https://www.fabeat.in/product/chicken-fajita-with-rice/)
13:07:17	107173/107173	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Jan%202024%2007:37:15%20GMT	https://www.fabeat.in/product/teriyaki-chicken/	D:/Programming/PHP/test3/www.fabeat.in/product/teriyaki-chicken/index.html	(from https://www.fabeat.in/product/banana-smoothie/)
13:07:17	3296/3296	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:37:16%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11419	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11419.json	(from https://www.fabeat.in/product/chicken-fajita-with-rice/)
13:07:17	875/875	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/chicken-fajita-with-rice/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/chicken-fajita-with-rice/feed/index.html	(from https://www.fabeat.in/product/chicken-fajita-with-rice/)
13:07:17	2520/2520	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:37:17%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fchicken-fajita-with-rice%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed6824.json	(from https://www.fabeat.in/product/chicken-fajita-with-rice/)
13:07:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:37:17%20GMT	https://www.fabeat.in/?p=11419	D:/Programming/PHP/test3/www.fabeat.in/indexe544.html	(from https://www.fabeat.in/product/chicken-fajita-with-rice/)
13:07:18	2644/2644	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:37:17%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fchicken-fajita-with-rice%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embedb488	(from https://www.fabeat.in/product/chicken-fajita-with-rice/)
13:07:18	68213/68213	---M--	200	added ('OK')	image/jpeg	etag:%2210a75-5ac85ac8e2c35%22	https://www.fabeat.in/wp-content/uploads/2020/08/CHICKKEN-FAJITA-WITH-RICE-L-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/CHICKKEN-FAJITA-WITH-RICE-L-600x600.jpg	(from https://www.fabeat.in/product/chicken-fajita-with-rice/)
13:07:18	21051/21051	---M--	200	added ('OK')	image/png	etag:%22523b-5aca60c2e178d%22	https://www.fabeat.in/wp-content/uploads/2020/08/fajita-1-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/fajita-1-300x300.png	(from https://www.fabeat.in/product/chicken-fajita-with-rice/)
13:07:19	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2008%20Jan%202024%2007:37:18%20GMT	https://www.fabeat.in/wp-content/uploads/2020/08/92-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/92-300x300.png	(from https://www.fabeat.in/product/chicken-fajita-with-rice/)
13:07:19	63498/63498	---M--	200	added ('OK')	image/jpeg	etag:%22d0f1c92aa9b46690f332d0134f461e5d%22	https://fabeat.s3.ap-south-1.amazonaws.com/colonial/chicken+quesadilla+with+bean+corn+salsa.jpg	D:/Programming/PHP/test3/fabeat.s3.ap-south-1.amazonaws.com/colonial/chicken+quesadilla+with+bean+corn+salsa.jpg	(from https://www.fabeat.in/product/chicken-quesadilla-with-bean-corn-salsa/)
13:07:19	34970/34970	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Jan%202024%2007:37:19%20GMT	https://www.fabeat.in/wp-content/uploads/2020/08/92-300x300.png/?v=e3abbc9dff4a	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/92-300x300.png/indexaacc.html	(from https://www.fabeat.in/product/chicken-fajita-with-rice/)
13:07:20	3451/3451	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:37:19%20GMT	https://www.fabeat.in/wp-json/wp/v2/product/11430	D:/Programming/PHP/test3/www.fabeat.in/wp-json/wp/v2/product/11430.json	(from https://www.fabeat.in/product/chicken-quesadilla-with-bean-corn-salsa/)
13:07:20	935/935	---M-Z	200	added ('OK')	application/rss+xml	etag:%22000eed0f9b7d4d3b904bfe81e1722b40-gzip%22	https://www.fabeat.in/product/chicken-quesadilla-with-bean-corn-salsa/feed/	D:/Programming/PHP/test3/www.fabeat.in/product/chicken-quesadilla-with-bean-corn-salsa/feed/index.html	(from https://www.fabeat.in/product/chicken-quesadilla-with-bean-corn-salsa/)
13:07:20	2613/2613	---MC-	200	added ('OK')	application/json	date:Mon,%2008%20Jan%202024%2007:37:20%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fchicken-quesadilla-with-bean-corn-salsa%2F	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embedf2bb.json	(from https://www.fabeat.in/product/chicken-quesadilla-with-bean-corn-salsa/)
13:07:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2008%20Jan%202024%2007:37:20%20GMT	https://www.fabeat.in/?p=11430	D:/Programming/PHP/test3/www.fabeat.in/indexb08d.html	(from https://www.fabeat.in/product/chicken-quesadilla-with-bean-corn-salsa/)
13:07:21	2737/2737	---M-Z	200	added ('OK')	text/xml	date:Mon,%2008%20Jan%202024%2007:37:20%20GMT	https://www.fabeat.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.fabeat.in%2Fproduct%2Fchicken-quesadilla-with-bean-corn-salsa%2F&format=xml	D:/Programming/PHP/test3/www.fabeat.in/wp-json/oembed/1.0/embed0e53	(from https://www.fabeat.in/product/chicken-quesadilla-with-bean-corn-salsa/)
13:07:21	51517/51517	---M--	200	added ('OK')	image/jpeg	etag:%22c93d-5ac86993760ef%22	https://www.fabeat.in/wp-content/uploads/2018/02/CHICKEN-QUESADILLA-WITH-BEAN-CORN-SALSA-D.jpg-600x600.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/CHICKEN-QUESADILLA-WITH-BEAN-CORN-SALSA-D.jpg-600x600.jpg	(from https://www.fabeat.in/product/chicken-quesadilla-with-bean-corn-salsa/)
13:07:22	21568/21568	---M--	200	added ('OK')	image/png	etag:%225440-5ac89e51bb1a6%22	https://www.fabeat.in/wp-content/uploads/2020/08/Spicy-chicken-quesadilla-300x300.png	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2020/08/Spicy-chicken-quesadilla-300x300.png	(from https://www.fabeat.in/product/chicken-quesadilla-with-bean-corn-salsa/)
13:07:22	193687/193687	---M--	200	added ('OK')	image/jpeg	etag:%222f497-5ac8699175607%22	https://www.fabeat.in/wp-content/uploads/2018/02/CHICKEN-QUESADILLA-WITH-BEAN-CORN-SALSA-D.jpg.jpg	D:/Programming/PHP/test3/www.fabeat.in/wp-content/uploads/2018/02/CHICKEN-QUESADILLA-WITH-BEAN-CORN-SALSA-D.jpg.jpg	(from https://www.fabeat.in/product/chicken-quesadilla-with-bean-corn-salsa/)
